date,family,method,method_label,fund,ticker,weight
2021-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2021-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2021-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2021-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2021-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2021-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2021-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2021-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2021-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2021-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2021-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2021-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2021-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2021-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2021-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2021-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2021-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2021-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2021-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2021-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2021-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2021-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2021-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2021-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2021-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2021-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2021-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2021-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2021-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2021-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2021-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2021-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2021-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2021-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2021-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2021-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2021-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2021-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2021-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2021-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2021-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2021-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2021-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2021-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2021-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2021-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2021-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2021-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2021-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2021-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2021-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2021-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2021-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2021-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2021-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2021-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2021-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2021-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2021-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2021-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2021-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2021-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2021-11-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2021-11-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2021-11-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2021-11-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2021-11-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2021-11-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2021-11-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2021-11-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2021-11-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2021-11-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2021-12-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2021-12-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2021-12-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2021-12-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2021-12-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2021-12-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2021-12-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2021-12-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2021-12-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2021-12-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2022-01-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2022-01-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2022-01-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2022-01-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2022-01-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2022-01-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2022-01-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2022-01-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2022-01-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2022-01-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2022-02-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2022-02-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2022-02-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2022-02-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2022-02-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2022-02-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2022-02-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2022-02-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2022-02-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2022-02-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2022-03-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2022-03-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2022-03-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2022-03-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2022-03-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2022-03-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2022-03-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2022-03-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2022-03-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2022-03-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2022-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2022-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2022-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2022-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2022-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2022-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2022-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2022-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2022-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2022-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2022-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2022-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2022-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2022-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2022-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2022-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2022-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2022-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2022-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2022-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2022-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2022-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2022-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2022-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2022-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2022-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2022-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2022-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2022-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2022-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2022-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2022-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2022-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2022-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2022-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2022-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2022-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2022-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2022-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2022-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2022-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2022-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2022-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2022-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2022-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2022-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2022-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2022-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2022-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2022-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2022-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2022-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2022-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2022-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2022-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2022-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2022-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2022-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2022-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2022-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2022-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2022-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2022-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2022-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2022-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2022-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2022-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2022-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2022-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2022-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2022-11-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2022-11-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2022-11-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2022-11-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2022-11-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2022-11-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2022-11-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2022-11-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2022-11-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2022-11-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2022-12-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2022-12-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2022-12-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2022-12-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2022-12-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2022-12-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2022-12-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2022-12-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2022-12-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2022-12-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2023-01-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2023-01-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2023-01-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2023-01-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2023-01-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2023-01-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2023-01-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2023-01-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2023-01-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2023-01-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2023-02-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2023-02-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2023-02-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2023-02-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2023-02-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2023-02-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2023-02-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2023-02-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2023-02-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2023-02-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2023-03-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2023-03-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2023-03-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2023-03-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2023-03-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2023-03-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2023-03-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2023-03-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2023-03-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2023-03-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2023-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2023-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2023-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2023-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2023-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2023-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2023-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2023-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2023-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2023-04-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2023-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2023-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2023-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2023-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2023-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2023-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2023-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2023-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2023-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2023-05-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2023-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2023-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2023-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2023-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2023-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2023-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2023-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2023-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2023-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2023-06-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2023-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2023-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2023-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2023-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2023-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2023-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2023-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2023-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2023-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2023-07-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2023-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2023-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2023-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2023-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2023-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2023-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2023-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2023-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2023-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2023-08-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2023-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2023-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2023-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2023-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2023-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
2023-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETH-USD,0.1
2023-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,LTC-USD,0.1
2023-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,TRX-USD,0.1
2023-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XLM-USD,0.1
2023-09-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,XRP-USD,0.1
2023-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ADA-USD,0.1
2023-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BCH-USD,0.1
2023-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,BTC-USD,0.1
2023-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,EOS-USD,0.1
2023-10-01,Crypto,equal_weight,Equal Weight,Crypto Equal Weight,ETC-USD,0.1
