date,sector,vader_sentiment,vader_sentiment_lag1,headline_count,ticker_news_count,tickers_in_sector,coverage_share,finance_sentiment,finance_sentiment_lag1,sentiment_difference
2021-04-06,Energy,0.026503999999999993,0.06448400000000001,13,4,5,0.8,0.065536,0.06448400000000001,0.039032000000000004
2021-04-07,Energy,-0.04108,0.026503999999999993,5,3,5,0.6,-0.04108,0.065536,0.0
2021-04-08,Energy,0.07392,-0.04108,6,5,5,1.0,0.07392,-0.04108,0.0
2021-04-09,Energy,-0.15111,0.07392,5,4,5,0.8,-0.15111,0.07392,0.0
2021-04-12,Energy,0.14817,-0.15111,3,2,5,0.4,0.14817,-0.15111,0.0
2021-04-13,Energy,0.14788666666666667,0.14817,8,3,5,0.6,0.14788666666666667,0.14817,0.0
2021-04-14,Energy,0.06063333333333334,0.14788666666666667,10,4,5,0.8,0.06063333333333334,0.14788666666666667,0.0
2021-04-15,Energy,0.0017400000000000083,0.06063333333333334,6,5,5,1.0,0.0017400000000000083,0.06063333333333334,0.0
2021-04-16,Energy,0.08471333333333333,0.0017400000000000083,10,4,5,0.8,0.08471333333333333,0.0017400000000000083,0.0
2021-04-19,Energy,0.040485,0.08471333333333333,11,3,5,0.6,0.040485,0.08471333333333333,0.0
2021-04-20,Energy,0.15418,0.040485,6,3,5,0.6,0.15418,0.040485,0.0
2021-04-21,Energy,0.028654999999999996,0.15418,11,4,5,0.8,0.028654999999999996,0.15418,0.0
2021-04-22,Energy,0.02112,0.028654999999999996,10,3,5,0.6,0.02112,0.028654999999999996,0.0
2021-04-23,Energy,-0.047299999999999995,0.02112,16,5,5,1.0,-0.03583,0.02112,0.011469999999999994
2021-04-26,Energy,-0.015539999999999993,-0.047299999999999995,13,5,5,1.0,-0.015539999999999993,-0.03583,0.0
2021-04-27,Energy,0.039466666666666664,-0.015539999999999993,5,3,5,0.6,0.039466666666666664,-0.015539999999999993,0.0
2021-04-28,Energy,0.188026,0.039466666666666664,8,3,5,0.6,0.23741600000000002,0.039466666666666664,0.04939000000000002
2021-04-29,Energy,0.12039333333333332,0.188026,8,3,5,0.6,0.12039333333333332,0.23741600000000002,0.0
2021-04-30,Energy,0.20397500000000002,0.12039333333333332,33,5,5,1.0,0.2148007142857143,0.12039333333333332,0.010825714285714272
2021-05-03,Energy,0.09553500000000001,0.20397500000000002,12,4,5,0.8,0.09553500000000001,0.2148007142857143,0.0
2021-05-04,Energy,0.04163471428571429,0.09553500000000001,16,3,5,0.6,0.07407828571428572,0.09553500000000001,0.03244357142857143
2021-05-05,Energy,0.06742999999999999,0.04163471428571429,12,4,5,0.8,0.10035666666666665,0.07407828571428572,0.03292666666666666
2021-05-06,Energy,0.20032999999999998,0.06742999999999999,10,4,5,0.8,0.21698,0.10035666666666665,0.016650000000000026
2021-05-07,Energy,-0.037505,0.20032999999999998,6,2,5,0.4,-0.037505,0.21698,0.0
2021-05-10,Energy,0.11302133333333333,-0.037505,28,5,5,1.0,0.09826380952380952,-0.037505,-0.014757523809523818
2021-05-11,Energy,-0.042772000000000004,0.11302133333333333,17,4,5,0.8,-0.042772000000000004,0.09826380952380952,0.0
2021-05-12,Energy,0.08828666666666667,-0.042772000000000004,13,4,5,0.8,0.08828666666666667,-0.042772000000000004,0.0
2021-05-13,Energy,0.0,0.08828666666666667,6,3,5,0.6,0.0,0.08828666666666667,0.0
2021-05-14,Energy,-0.017033333333333334,0.0,6,3,5,0.6,-0.017033333333333334,0.0,0.0
2021-05-17,Energy,0.18345533333333333,-0.017033333333333334,14,4,5,0.8,0.18345533333333333,-0.017033333333333334,0.0
2021-05-18,Energy,-0.011774999999999999,0.18345533333333333,8,2,5,0.4,-0.011774999999999999,0.18345533333333333,0.0
2021-05-19,Energy,-0.047685,-0.011774999999999999,6,2,5,0.4,-0.047685,-0.011774999999999999,0.0
2021-05-20,Energy,0.04046,-0.047685,2,2,5,0.4,0.04046,-0.047685,0.0
2021-05-21,Energy,0.02989,0.04046,10,4,5,0.8,0.02989,0.04046,0.0
2021-05-24,Energy,0.11589333333333333,0.02989,13,5,5,1.0,0.11589333333333333,0.02989,0.0
2021-05-25,Energy,0.13534277777777776,0.11589333333333333,15,4,5,0.8,0.13534277777777776,0.11589333333333333,0.0
2021-05-26,Energy,0.309022,0.13534277777777776,19,5,5,1.0,0.309022,0.13534277777777776,0.0
2021-05-27,Energy,0.06648133333333332,0.309022,14,3,5,0.6,0.06648133333333332,0.309022,0.0
2021-05-28,Energy,-0.025832000000000004,0.06648133333333332,12,4,5,0.8,-0.025832000000000004,0.06648133333333332,0.0
2021-06-01,Energy,0.08505438095238095,-0.025832000000000004,35,5,5,1.0,0.08505438095238095,-0.025832000000000004,0.0
2021-06-02,Energy,0.13728400000000002,0.08505438095238095,21,4,5,0.8,0.13728400000000002,0.08505438095238095,0.0
2021-06-03,Energy,0.22661000000000003,0.13728400000000002,12,5,5,1.0,0.22661000000000003,0.13728400000000002,0.0
2021-06-04,Energy,0.0,0.22661000000000003,6,3,5,0.6,0.0,0.22661000000000003,0.0
2021-06-07,Energy,-0.2298,0.0,13,5,5,1.0,-0.2298,0.0,0.0
2021-06-08,Energy,0.14079999999999998,-0.2298,4,3,5,0.6,0.14079999999999998,-0.2298,0.0
2021-06-09,Energy,0.06250599999999999,0.14079999999999998,11,2,5,0.4,0.071682,0.14079999999999998,0.009176000000000004
2021-06-10,Energy,0.12267000000000002,0.06250599999999999,9,5,5,1.0,0.12267000000000002,0.071682,0.0
2021-06-11,Energy,0.033855,0.12267000000000002,7,3,5,0.6,0.033855,0.12267000000000002,0.0
2021-06-14,Energy,0.20434800000000003,0.033855,16,5,5,1.0,0.20434800000000003,0.033855,0.0
2021-06-15,Energy,0.23552933333333334,0.20434800000000003,13,4,5,0.8,0.23552933333333334,0.20434800000000003,0.0
2021-06-16,Energy,0.229142,0.23552933333333334,14,5,5,1.0,0.229142,0.23552933333333334,0.0
2021-06-17,Energy,0.03200666666666667,0.229142,11,4,5,0.8,0.03200666666666667,0.229142,0.0
2021-06-18,Energy,0.09314,0.03200666666666667,7,4,5,0.8,0.09314,0.03200666666666667,0.0
2021-06-21,Energy,0.10162749999999998,0.09314,25,5,5,1.0,0.162745,0.09314,0.06111750000000002
2021-06-22,Energy,0.053485000000000005,0.10162749999999998,5,2,5,0.4,0.053485000000000005,0.162745,0.0
2021-06-23,Energy,0.13546,0.053485000000000005,12,4,5,0.8,0.13546,0.053485000000000005,0.0
2021-06-24,Energy,0.14267166666666667,0.13546,11,5,5,1.0,0.14267166666666667,0.13546,0.0
2021-06-25,Energy,0.09781333333333334,0.14267166666666667,7,2,5,0.4,0.09781333333333334,0.14267166666666667,0.0
2021-06-28,Energy,-0.057014999999999996,0.09781333333333334,11,5,5,1.0,-0.057014999999999996,0.09781333333333334,0.0
2021-06-29,Energy,0.509124,-0.057014999999999996,9,5,5,1.0,0.526616,-0.057014999999999996,0.017491999999999952
2021-06-30,Energy,0.08578333333333334,0.509124,13,4,5,0.8,0.08578333333333334,0.526616,0.0
2021-07-01,Energy,0.09315999999999999,0.08578333333333334,18,5,5,1.0,0.11151200000000001,0.08578333333333334,0.01835200000000002
2021-07-02,Energy,0.286435,0.09315999999999999,10,5,5,1.0,0.286435,0.11151200000000001,0.0
2021-07-06,Energy,-0.054393333333333335,0.286435,7,3,5,0.6,-0.054393333333333335,0.286435,0.0
2021-07-07,Energy,0.013188333333333333,-0.054393333333333335,11,5,5,1.0,0.013188333333333333,-0.054393333333333335,0.0
2021-07-08,Energy,0.15350533333333333,0.013188333333333333,14,5,5,1.0,0.10632666666666668,0.013188333333333333,-0.04717866666666665
2021-07-09,Energy,0.15546,0.15350533333333333,13,5,5,1.0,0.31203600000000004,0.10632666666666668,0.15657600000000005
2021-07-12,Energy,0.15078833333333336,0.15546,8,3,5,0.6,0.25766833333333333,0.31203600000000004,0.10687999999999998
2021-07-13,Energy,-0.014179999999999998,0.15078833333333336,4,4,5,0.8,-0.014179999999999998,0.25766833333333333,0.0
2021-07-14,Energy,0.08196,-0.014179999999999998,3,2,5,0.4,0.08196,-0.014179999999999998,0.0
2021-07-15,Energy,0.001401333333333335,0.08196,8,2,5,0.4,0.001401333333333335,0.08196,0.0
2021-07-16,Energy,0.09062533333333334,0.001401333333333335,16,5,5,1.0,0.09062533333333334,0.001401333333333335,0.0
2021-07-19,Energy,-0.13666166666666665,0.09062533333333334,21,5,5,1.0,-0.048349666666666666,0.09062533333333334,0.08831199999999999
2021-07-20,Energy,0.43355999999999995,-0.13666166666666665,12,5,5,1.0,0.14737333333333336,-0.048349666666666666,-0.2861866666666666
2021-07-21,Energy,0.29711333333333334,0.43355999999999995,16,5,5,1.0,0.29711333333333334,0.14737333333333336,0.0
2021-07-22,Energy,0.09316333333333333,0.29711333333333334,19,5,5,1.0,0.05994333333333333,0.29711333333333334,-0.033220000000000006
2021-07-23,Energy,0.2115746666666667,0.09316333333333333,18,4,5,0.8,0.2965526666666667,0.05994333333333333,0.084978
2021-07-26,Energy,0.024342666666666665,0.2115746666666667,11,2,5,0.4,0.024342666666666665,0.2965526666666667,0.0
2021-07-27,Energy,0.0,0.024342666666666665,1,1,5,0.2,0.0,0.024342666666666665,0.0
2021-07-28,Energy,0.113825,0.0,9,3,5,0.6,0.09623999999999999,0.0,-0.017585000000000003
2021-07-29,Energy,0.06970133333333334,0.113825,14,4,5,0.8,0.06970133333333334,0.09623999999999999,0.0
2021-07-30,Energy,0.08740159090909091,0.06970133333333334,19,2,5,0.4,0.10097340909090909,0.06970133333333334,0.013571818181818171
2021-08-02,Energy,0.040445666666666664,0.08740159090909091,14,5,5,1.0,0.040445666666666664,0.10097340909090909,0.0
2021-08-03,Energy,0.19889666666666667,0.040445666666666664,13,4,5,0.8,0.2784433333333334,0.040445666666666664,0.07954666666666671
2021-08-04,Energy,0.0,0.19889666666666667,8,3,5,0.6,0.0,0.2784433333333334,0.0
2021-08-05,Energy,0.03897866666666667,0.0,11,2,5,0.4,0.055442000000000005,0.0,0.016463333333333337
2021-08-06,Energy,0.024866666666666683,0.03897866666666667,8,4,5,0.8,0.024866666666666683,0.055442000000000005,0.0
2021-08-09,Energy,-0.020416666666666656,0.024866666666666683,15,4,5,0.8,-0.020416666666666656,0.024866666666666683,0.0
2021-08-10,Energy,-0.05312714285714286,-0.020416666666666656,11,3,5,0.6,-0.11877571428571429,-0.020416666666666656,-0.06564857142857143
2021-08-11,Energy,0.11612666666666667,-0.05312714285714286,11,4,5,0.8,0.11612666666666667,-0.11877571428571429,0.0
2021-08-12,Energy,0.022860000000000002,0.11612666666666667,8,5,5,1.0,0.022860000000000002,0.11612666666666667,0.0
2021-08-13,Energy,0.014799999999999999,0.022860000000000002,7,3,5,0.6,0.014799999999999999,0.022860000000000002,0.0
2021-08-16,Energy,0.05001428571428572,0.014799999999999999,18,5,5,1.0,0.05001428571428572,0.014799999999999999,0.0
2021-08-17,Energy,-0.153445,0.05001428571428572,14,5,5,1.0,-0.153445,0.05001428571428572,0.0
2021-08-18,Energy,0.017855,-0.153445,16,5,5,1.0,0.017855,-0.153445,0.0
2021-08-19,Energy,0.09139904761904762,0.017855,17,4,5,0.8,0.060477619047619044,0.017855,-0.030921428571428572
2021-08-20,Energy,-0.18184,0.09139904761904762,8,3,5,0.6,-0.18184,0.060477619047619044,0.0
2021-08-23,Energy,0.09965530303030304,-0.18184,32,5,5,1.0,0.1651612121212121,-0.18184,0.06550590909090906
2021-08-24,Energy,0.004946666666666666,0.09965530303030304,12,4,5,0.8,0.004946666666666666,0.1651612121212121,0.0
2021-08-25,Energy,0.02732,0.004946666666666666,3,2,5,0.4,0.02732,0.004946666666666666,0.0
2021-08-26,Energy,0.055644000000000006,0.02732,14,5,5,1.0,0.055644000000000006,0.02732,0.0
2021-08-27,Energy,0.002534999999999998,0.055644000000000006,16,4,5,0.8,0.002534999999999998,0.055644000000000006,0.0
2021-08-30,Energy,-0.1371757142857143,0.002534999999999998,14,5,5,1.0,-0.1371757142857143,0.002534999999999998,0.0
2021-08-31,Energy,0.08014733333333332,-0.1371757142857143,18,5,5,1.0,0.08014733333333332,-0.1371757142857143,0.0
2021-09-01,Energy,-0.06276238095238094,0.08014733333333332,18,4,5,0.8,-0.03849571428571428,0.08014733333333332,0.024266666666666666
2021-09-02,Energy,0.2158341794871795,-0.06276238095238094,35,5,5,1.0,0.2158341794871795,-0.03849571428571428,0.0
2021-09-03,Energy,0.10978678571428573,0.2158341794871795,17,4,5,0.8,0.10978678571428573,0.2158341794871795,0.0
2021-09-07,Energy,0.20011433333333334,0.10978678571428573,19,5,5,1.0,0.20011433333333334,0.10978678571428573,0.0
2021-09-08,Energy,0.09723142857142858,0.20011433333333334,19,4,5,0.8,0.09723142857142858,0.20011433333333334,0.0
2021-09-09,Energy,0.30797942857142857,0.09723142857142858,20,5,5,1.0,0.30797942857142857,0.09723142857142858,0.0
2021-09-10,Energy,-0.030254999999999997,0.30797942857142857,14,4,5,0.8,-0.030254999999999997,0.30797942857142857,0.0
2021-09-13,Energy,0.06427607142857143,-0.030254999999999997,17,4,5,0.8,0.17317607142857144,-0.030254999999999997,0.10890000000000001
2021-09-14,Energy,-0.029349999999999998,0.06427607142857143,9,4,5,0.8,-0.029349999999999998,0.17317607142857144,0.0
2021-09-15,Energy,-0.03437066666666667,-0.029349999999999998,11,4,5,0.8,-0.03437066666666667,-0.029349999999999998,0.0
2021-09-16,Energy,-0.021932,-0.03437066666666667,7,3,5,0.6,-0.003580000000000001,-0.03437066666666667,0.018352
2021-09-17,Energy,0.030506666666666665,-0.021932,3,1,5,0.2,0.030506666666666665,-0.003580000000000001,0.0
2021-09-20,Energy,0.053949000000000004,0.030506666666666665,14,4,5,0.8,0.066309,0.030506666666666665,0.012360000000000003
2021-09-21,Energy,0.12421,0.053949000000000004,9,5,5,1.0,0.12421,0.066309,0.0
2021-09-22,Energy,0.09969333333333334,0.12421,14,5,5,1.0,0.09969333333333334,0.12421,0.0
2021-09-23,Energy,0.17425166666666664,0.09969333333333334,11,5,5,1.0,0.22777833333333333,0.09969333333333334,0.053526666666666695
2021-09-24,Energy,-0.04978,0.17425166666666664,11,3,5,0.6,0.029217142857142858,0.22777833333333333,0.07899714285714285
2021-09-27,Energy,0.003622222222222221,-0.04978,21,5,5,1.0,0.003622222222222221,0.029217142857142858,0.0
2021-09-28,Energy,0.0075466666666666685,0.003622222222222221,13,5,5,1.0,0.0075466666666666685,0.003622222222222221,0.0
2021-09-29,Energy,0.017446428571428568,0.0075466666666666685,12,3,5,0.6,0.17653714285714286,0.0075466666666666685,0.1590907142857143
2021-09-30,Energy,0.09925333333333333,0.017446428571428568,15,5,5,1.0,0.09925333333333333,0.17653714285714286,0.0
2021-10-01,Energy,0.09469000000000001,0.09925333333333333,6,2,5,0.4,0.09469000000000001,0.09925333333333333,0.0
2021-10-04,Energy,0.130295,0.09469000000000001,14,3,5,0.6,0.130295,0.09469000000000001,0.0
2021-10-05,Energy,0.21606,0.130295,10,5,5,1.0,0.16207,0.130295,-0.05399000000000001
2021-10-06,Energy,0.14254,0.21606,8,3,5,0.6,0.14254,0.16207,0.0
2021-10-07,Energy,0.11381857142857141,0.14254,14,5,5,1.0,0.11381857142857141,0.14254,0.0
2021-10-08,Energy,0.05378571428571429,0.11381857142857141,19,4,5,0.8,0.05378571428571429,0.11381857142857141,0.0
2021-10-11,Energy,0.03470666666666668,0.05378571428571429,15,4,5,0.8,0.03470666666666668,0.05378571428571429,0.0
2021-10-12,Energy,0.07396,0.03470666666666668,9,3,5,0.6,0.10454666666666668,0.03470666666666668,0.03058666666666668
2021-10-13,Energy,0.17314666666666667,0.07396,8,4,5,0.8,0.17314666666666667,0.10454666666666668,0.0
2021-10-14,Energy,0.11113500000000001,0.17314666666666667,9,3,5,0.6,0.11113500000000001,0.17314666666666667,0.0
2021-10-15,Energy,0.173063,0.11113500000000001,13,5,5,1.0,0.173063,0.11113500000000001,0.0
2021-10-18,Energy,0.09308,0.173063,18,5,5,1.0,0.09308,0.173063,0.0
2021-10-19,Energy,0.23352599999999998,0.09308,10,5,5,1.0,0.23352599999999998,0.09308,0.0
2021-10-20,Energy,0.08418166666666667,0.23352599999999998,9,3,5,0.6,0.08418166666666667,0.23352599999999998,0.0
2021-10-21,Energy,0.07890166666666668,0.08418166666666667,10,4,5,0.8,0.07890166666666668,0.08418166666666667,0.0
2021-10-22,Energy,0.1351022857142857,0.07890166666666668,19,5,5,1.0,0.18133161904761905,0.07890166666666668,0.046229333333333344
2021-10-25,Energy,0.14537944444444445,0.1351022857142857,18,4,5,0.8,0.155575,0.18133161904761905,0.010195555555555541
2021-10-26,Energy,0.15356571428571428,0.14537944444444445,12,3,5,0.6,0.15356571428571428,0.155575,0.0
2021-10-27,Energy,0.021904285714285716,0.15356571428571428,16,5,5,1.0,0.021904285714285716,0.15356571428571428,0.0
2021-10-28,Energy,0.08302833333333333,0.021904285714285716,19,4,5,0.8,0.08302833333333333,0.021904285714285716,0.0
2021-10-29,Energy,0.34194722222222224,0.08302833333333333,24,5,5,1.0,0.3578988888888889,0.08302833333333333,0.015951666666666642
2021-11-01,Energy,0.08582916666666666,0.34194722222222224,20,4,5,0.8,0.10490666666666666,0.3578988888888889,0.019077499999999997
2021-11-02,Energy,0.0009066666666666667,0.08582916666666666,21,3,5,0.6,0.03281,0.10490666666666666,0.03190333333333333
2021-11-03,Energy,0.01325333333333333,0.0009066666666666667,8,2,5,0.4,0.01325333333333333,0.03281,0.0
2021-11-04,Energy,0.15267833333333333,0.01325333333333333,13,4,5,0.8,0.17103033333333334,0.01325333333333333,0.018352000000000007
2021-11-05,Energy,0.13559833333333332,0.15267833333333333,10,3,5,0.6,0.13559833333333332,0.17103033333333334,0.0
2021-11-08,Energy,0.14157866666666669,0.13559833333333332,17,5,5,1.0,0.14157866666666669,0.13559833333333332,0.0
2021-11-09,Energy,0.058188,0.14157866666666669,11,4,5,0.8,0.058188,0.14157866666666669,0.0
2021-11-10,Energy,-0.041400000000000006,0.058188,11,3,5,0.6,-0.023280000000000002,0.058188,0.018120000000000004
2021-11-11,Energy,0.045579999999999996,-0.041400000000000006,8,5,5,1.0,0.045579999999999996,-0.023280000000000002,0.0
2021-11-12,Energy,0.0,0.045579999999999996,0,0,5,0.0,0.0,0.045579999999999996,0.0
2021-11-15,Energy,0.017591666666666672,0.0,12,4,5,0.8,0.017591666666666672,0.0,0.0
2021-11-16,Energy,-0.011376000000000006,0.017591666666666672,9,2,5,0.4,-0.011376000000000006,0.017591666666666672,0.0
2021-11-17,Energy,0.010785714285714287,-0.011376000000000006,13,2,5,0.4,0.010785714285714287,-0.011376000000000006,0.0
2021-11-18,Energy,-0.02236666666666667,0.010785714285714287,8,5,5,1.0,-0.02236666666666667,0.010785714285714287,0.0
2021-11-19,Energy,-0.039520476190476196,-0.02236666666666667,14,3,5,0.6,-0.039520476190476196,-0.02236666666666667,0.0
2021-11-22,Energy,0.000756666666666661,-0.039520476190476196,7,2,5,0.4,0.000756666666666661,-0.039520476190476196,0.0
2021-11-23,Energy,0.23304399999999997,0.000756666666666661,13,4,5,0.8,0.23304399999999997,0.000756666666666661,0.0
2021-11-24,Energy,0.018213333333333335,0.23304399999999997,5,3,5,0.6,0.018213333333333335,0.23304399999999997,0.0
2021-11-26,Energy,-0.03554,0.018213333333333335,14,4,5,0.8,-0.05598533333333333,0.018213333333333335,-0.02044533333333333
2021-11-29,Energy,-0.05344,-0.03554,10,4,5,0.8,-0.05344,-0.05598533333333333,0.0
2021-11-30,Energy,-0.023745000000000027,-0.05344,11,4,5,0.8,-0.050665000000000016,-0.05344,-0.02691999999999999
2021-12-01,Energy,0.21672333333333332,-0.023745000000000027,11,5,5,1.0,0.25887333333333334,-0.050665000000000016,0.04215000000000002
2021-12-02,Energy,0.11395873015873015,0.21672333333333332,25,5,5,1.0,0.10728126984126984,0.25887333333333334,-0.006677460317460304
2021-12-03,Energy,-0.003618333333333333,0.11395873015873015,7,2,5,0.4,-0.003618333333333333,0.10728126984126984,0.0
2021-12-06,Energy,0.03752988095238095,-0.003618333333333333,24,5,5,1.0,0.04200738095238095,-0.003618333333333333,0.004477499999999995
2021-12-07,Energy,0.09759233333333332,0.03752988095238095,14,4,5,0.8,0.09759233333333332,0.04200738095238095,0.0
2021-12-08,Energy,0.13581666666666664,0.09759233333333332,16,4,5,0.8,0.13581666666666664,0.09759233333333332,0.0
2021-12-09,Energy,0.004825000000000001,0.13581666666666664,11,4,5,0.8,0.004825000000000001,0.13581666666666664,0.0
2021-12-10,Energy,0.15840400000000002,0.004825000000000001,8,3,5,0.6,0.171452,0.004825000000000001,0.013047999999999976
2021-12-13,Energy,0.05660380952380952,0.15840400000000002,12,4,5,0.8,0.05660380952380952,0.171452,0.0
2021-12-14,Energy,0.19192,0.05660380952380952,4,3,5,0.6,0.19192,0.05660380952380952,0.0
2021-12-15,Energy,0.10407999999999999,0.19192,5,3,5,0.6,0.10407999999999999,0.19192,0.0
2021-12-16,Energy,0.09286999999999998,0.10407999999999999,5,4,5,0.8,0.09286999999999998,0.10407999999999999,0.0
2021-12-17,Energy,0.090232,0.09286999999999998,11,3,5,0.6,0.090232,0.09286999999999998,0.0
2021-12-20,Energy,0.000553333333333339,0.090232,7,3,5,0.6,-0.010453333333333337,0.090232,-0.011006666666666677
2021-12-21,Energy,0.0,0.000553333333333339,1,1,5,0.2,0.0,-0.010453333333333337,0.0
2021-12-22,Energy,0.04019,0.0,4,3,5,0.6,0.04019,0.0,0.0
2021-12-23,Energy,-0.015326666666666669,0.04019,11,5,5,1.0,-0.015326666666666669,0.04019,0.0
2021-12-27,Energy,0.18410833333333332,-0.015326666666666669,11,4,5,0.8,0.18410833333333332,-0.015326666666666669,0.0
2021-12-28,Energy,-0.03384666666666667,0.18410833333333332,8,3,5,0.6,-0.03384666666666667,0.18410833333333332,0.0
2021-12-29,Energy,0.18331999999999998,-0.03384666666666667,6,4,5,0.8,0.18331999999999998,-0.03384666666666667,0.0
2021-12-30,Energy,0.025784999999999995,0.18331999999999998,7,4,5,0.8,0.025784999999999995,0.18331999999999998,0.0
2021-12-31,Energy,0.20697000000000002,0.025784999999999995,8,3,5,0.6,0.20697000000000002,0.025784999999999995,0.0
2022-01-03,Energy,0.07005714285714286,0.20697000000000002,20,5,5,1.0,0.08044857142857142,0.20697000000000002,0.010391428571428565
2022-01-04,Energy,0.036173333333333335,0.07005714285714286,6,4,5,0.8,0.036173333333333335,0.08044857142857142,0.0
2022-01-05,Energy,0.09487333333333334,0.036173333333333335,14,3,5,0.6,0.09487333333333334,0.036173333333333335,0.0
2022-01-06,Energy,-0.03813999999999999,0.09487333333333334,14,5,5,1.0,0.0551,0.09487333333333334,0.09323999999999999
2022-01-07,Energy,0.19563999999999998,-0.03813999999999999,12,5,5,1.0,0.24331,0.0551,0.04767000000000002
2022-01-10,Energy,0.1375273333333333,0.19563999999999998,18,3,5,0.6,0.1375273333333333,0.24331,0.0
2022-01-11,Energy,0.09243047619047619,0.1375273333333333,11,3,5,0.6,0.09243047619047619,0.1375273333333333,0.0
2022-01-12,Energy,0.1994358333333333,0.09243047619047619,23,4,5,0.8,0.1994358333333333,0.09243047619047619,0.0
2022-01-13,Energy,0.14125766666666667,0.1994358333333333,25,5,5,1.0,0.14125766666666667,0.1994358333333333,0.0
2022-01-14,Energy,0.12425400000000002,0.14125766666666667,20,4,5,0.8,0.170134,0.14125766666666667,0.04587999999999999
2022-01-18,Energy,0.21999,0.12425400000000002,35,5,5,1.0,0.21999,0.170134,0.0
2022-01-19,Energy,0.13234666666666667,0.21999,11,5,5,1.0,0.16293333333333332,0.21999,0.03058666666666665
2022-01-20,Energy,0.10958416666666668,0.13234666666666667,17,4,5,0.8,0.10958416666666668,0.16293333333333332,0.0
2022-01-21,Energy,0.07758100000000001,0.10958416666666668,25,4,5,0.8,0.099929,0.10958416666666668,0.022347999999999993
2022-01-24,Energy,0.04217333333333334,0.07758100000000001,22,5,5,1.0,0.06243583333333334,0.099929,0.020262500000000003
2022-01-25,Energy,0.143018,0.04217333333333334,16,4,5,0.8,0.148594,0.06243583333333334,0.005575999999999998
2022-01-26,Energy,0.16246611111111112,0.143018,27,5,5,1.0,0.17125861111111113,0.148594,0.008792500000000009
2022-01-27,Energy,0.08199115384615384,0.16246611111111112,35,5,5,1.0,0.09247205128205127,0.17125861111111113,0.010480897435897432
2022-01-28,Energy,0.14986347222222224,0.08199115384615384,42,4,5,0.8,0.15743291666666667,0.09247205128205127,0.007569444444444434
2022-01-31,Energy,0.145155,0.14986347222222224,19,5,5,1.0,0.15662500000000001,0.15743291666666667,0.011470000000000008
2022-02-01,Energy,0.07488556521739131,0.145155,30,4,5,0.8,0.1092673043478261,0.15662500000000001,0.03438173913043478
2022-02-02,Energy,0.13313799999999998,0.07488556521739131,29,5,5,1.0,0.24580600000000002,0.1092673043478261,0.11266800000000005
2022-02-03,Energy,0.075375,0.13313799999999998,28,5,5,1.0,0.13895055555555555,0.24580600000000002,0.06357555555555555
2022-02-04,Energy,0.10103499999999999,0.075375,11,5,5,1.0,0.178695,0.13895055555555555,0.07766
2022-02-07,Energy,0.1113692857142857,0.10103499999999999,24,5,5,1.0,0.11864039682539682,0.178695,0.007271111111111117
2022-02-08,Energy,0.19319799999999998,0.1113692857142857,30,4,5,0.8,0.21864599999999998,0.11864039682539682,0.025448
2022-02-09,Energy,0.18821,0.19319799999999998,17,5,5,1.0,0.16706,0.21864599999999998,-0.021150000000000002
2022-02-10,Energy,0.040017142857142855,0.18821,15,5,5,1.0,0.0787607142857143,0.16706,0.03874357142857144
2022-02-11,Energy,0.11452199999999998,0.040017142857142855,17,3,5,0.6,0.11757999999999999,0.0787607142857143,0.003058000000000005
2022-02-14,Energy,0.10457031746031746,0.11452199999999998,38,5,5,1.0,0.1635588888888889,0.11757999999999999,0.05898857142857143
2022-02-15,Energy,0.097322,0.10457031746031746,20,5,5,1.0,0.097322,0.1635588888888889,0.0
2022-02-16,Energy,0.15267,0.097322,22,5,5,1.0,0.15267,0.097322,0.0
2022-02-17,Energy,0.04352399999999999,0.15267,18,4,5,0.8,0.076641,0.15267,0.03311700000000001
2022-02-18,Energy,0.10198333333333334,0.04352399999999999,11,4,5,0.8,0.07977000000000001,0.076641,-0.022213333333333335
2022-02-22,Energy,0.020900000000000002,0.10198333333333334,31,4,5,0.8,0.05207925,0.07977000000000001,0.03117925
2022-02-23,Energy,0.12198883333333335,0.020900000000000002,23,5,5,1.0,0.13143549999999998,0.05207925,0.009446666666666631
2022-02-24,Energy,-0.03851633333333333,0.12198883333333335,27,5,5,1.0,-0.011225222222222223,0.13143549999999998,0.02729111111111111
2022-02-25,Energy,0.08576076923076924,-0.03851633333333333,35,4,5,0.8,0.19848333333333337,-0.011225222222222223,0.11272256410256414
2022-02-28,Energy,0.07023499999999999,0.08576076923076924,38,5,5,1.0,0.136876,0.19848333333333337,0.066641
2022-03-01,Energy,0.055955870927318296,0.07023499999999999,49,5,5,1.0,0.12255913847117797,0.136876,0.06660326754385967
2022-03-02,Energy,0.1656017857142857,0.055955870927318296,42,5,5,1.0,0.2004467857142857,0.12255913847117797,0.034845000000000015
2022-03-03,Energy,0.06556373626373627,0.1656017857142857,31,5,5,1.0,0.1632868131868132,0.2004467857142857,0.09772307692307694
2022-03-04,Energy,0.07573966666666668,0.06556373626373627,26,4,5,0.8,0.07573966666666668,0.1632868131868132,0.0
2022-03-07,Energy,0.053553879120879125,0.07573966666666668,52,5,5,1.0,0.025596798534798536,0.07573966666666668,-0.02795708058608059
2022-03-08,Energy,0.12523977777777778,0.053553879120879125,39,5,5,1.0,0.1313571111111111,0.025596798534798536,0.006117333333333308
